BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
268	5.7E-12	1E10	1E10	1E-30	1.0372757683723E-10	1E10	1E-30	1E10	0.147024050290016	1E-30	1.21347871327317E-11	0.114795296080633	5.13230065680378E-12	1.2242857072482E-11	1.21740779973202	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
269	5.7E-12	1E10	1E10	1E-30	1.0372757683723E-10	1E10	1E-30	1E10	0.147024050290016	1E-30	1.21347871327317E-11	0.114795296080633	5.13230065680378E-12	1.2242857072482E-11	1.21740779973202	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
270	5.7E-12	1E10	1E10	1E-30	1.0372757683723E-10	1E10	1E-30	1E10	0.147024050290016	1E-30	1.21347871327317E-11	0.114795296080633	5.13230065680378E-12	1.2242857072482E-11	1.21740779973202	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
271	5.7E-12	1E10	1E10	1E-30	1.0372757683723E-10	1E10	1E-30	1E10	0.147024050290016	1E-30	1.21347871327317E-11	0.114795296080633	5.13230065680378E-12	1.2242857072482E-11	1.21740779973202	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
272	5.8E-12	1E10	1E10	1E-30	1.0372757683723E-10	1E10	1E-30	1E10	0.147024050290016	1E-30	1.21347871327317E-11	0.114795296080633	5.13230065680378E-12	1.2242857072482E-11	1.21740779973202	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
273	5.8E-12	1E10	1E10	1E-30	1.0372757683723E-10	1E10	1E-30	1E10	0.147024050290016	1E-30	1.21347871327317E-11	0.114795296080633	5.13230065680378E-12	1.2242857072482E-11	1.21740779973202	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
274	5.8E-12	1E10	1E10	1E-30	1.0372757683723E-10	1E10	1E-30	1E10	0.147024050290016	1E-30	1.21347871327317E-11	0.114795296080633	5.13230065680378E-12	1.2242857072482E-11	1.21740779973202	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
275	5.8E-12	1E10	1E10	1E-30	1.0372757683723E-10	1E10	1E-30	1E10	0.147024050290016	1E-30	1.21347871327317E-11	0.114795296080633	5.13230065680378E-12	1.2242857072482E-11	1.21740779973202	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
276	5.8E-12	1E10	1E10	1E-30	1.0372757683723E-10	1E10	1E-30	1E10	0.147024050290016	1E-30	1.21347871327317E-11	0.114795296080633	5.13230065680378E-12	1.2242857072482E-11	1.21740779973202	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
277	5.8E-12	1E10	1E10	1E-30	1.0372757683723E-10	1E10	1E-30	1E10	0.147024050290016	1E-30	1.21347871327317E-11	0.114795296080633	5.13230065680378E-12	1.2242857072482E-11	1.21740779973202	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
278	5.9E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
279	5.9E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
280	5.9E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
281	5.9E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
282	5.9E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
283	5.9E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
284	6E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
285	6E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
286	6E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
287	6E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
288	6E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
289	6E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
290	6.1E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
291	6.1E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
292	6.1E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
293	6.1E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
294	6.1E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
295	6.1E-12	1E10	1E10	1E-30	1.05163170477651E-10	1E10	1E-30	1E10	0.144230507463372	1E-30	1.40756318155227E-11	0.156444330249171	1.51872491841072E-11	9.05139985483022E-12	0.97599558688182	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
296	6.2E-12	1E10	1E10	1E-30	8.98222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
297	6.2E-12	1E10	1E10	1E-30	8.98222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
298	6.2E-12	1E10	1E10	1E-30	8.98222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
299	6.2E-12	1E10	1E10	1E-30	8.98222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
300	6.2E-12	1E10	1E10	1E-30	8.98222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
301	6.2E-12	1E10	1E10	1E-30	8.98222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
302	6.3E-12	1E10	1E10	1E-30	8.98222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
303	6.3E-12	1E10	1E10	1E-30	8.98222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
304	6.3E-12	1E10	1E10	1E-30	8.98222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
305	6.3E-12	1E10	1E10	1E-30	8.98222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
306	6.3E-12	1E10	1E10	1E-30	8.98222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
307	6.3E-12	1E10	1E10	1E-30	8.98222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
308	6.4E-12	1E10	1E10	1E-30	8.95222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
309	6.4E-12	1E10	1E10	1E-30	8.95222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
310	6.4E-12	1E10	1E10	1E-30	8.95222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
311	6.4E-12	1E10	1E10	1E-30	8.95222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
312	6.4E-12	1E10	1E10	1E-30	8.95222383358846E-11	1E10	1E-30	1E10	0.139552720835751	1E-30	1.50430146666554E-11	0.123944371353341	5.05276365451799E-12	2.16105532326961E-11	5.21672553778638	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
