BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
201	2.1E-12	1E10	1E10	1E-30	1.64572075634173E-10	1E10	1E-30	1E10	0.4	7.87098550283973E-10	3.45438508418164E-13	6.53408431875344E-02	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
202	2.1E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.25	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
203	2.1E-12	1E10	1E10	1E-30	1.64572075634173E-10	1E10	1E-30	1E10	0.4	7.87098550283973E-10	3.45438508418164E-13	6.53408431875344E-02	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
204	2.1E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.25	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
205	2.1E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.25	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
206	2.1E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.25	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
207	2.1E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.25	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
208	2.1E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.25	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
209	2.1E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.25	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
210	2.2E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.235	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
211	2.2E-12	1E10	1E10	1E-30	1.64572075634173E-10	1E10	1E-30	1E10	0.4	7.87098550283973E-10	3.45438508418164E-13	6.53408431875344E-02	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
212	2.2E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.235	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
213	2.2E-12	1E10	1E10	1E-30	1.64572075634173E-10	1E10	1E-30	1E10	0.4	7.87098550283973E-10	3.45438508418164E-13	6.53408431875344E-02	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
214	2.2E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.235	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
215	2.2E-12	1E10	1E10	1E-30	1.64572075634173E-10	1E10	1E-30	1E10	0.4	7.87098550283973E-10	3.45438508418164E-13	6.53408431875344E-02	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
216	2.2E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.235	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
217	2.2E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.235	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
218	2.2E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.235	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
219	2.2E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.235	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
220	2.2E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.235	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
221	2.2E-12	1E10	1E10	1E-30	1.59103241738777E-10	1E10	1E-30	1E10	0.235	1E-30	5.1586082245144E-12	0.324124914017647	1E-30	2.25009603118327E-11	0.15796045118666	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
222	2.3E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
223	2.3E-12	1E10	1E10	1E-30	1.61729904027071E-10	1E10	1E-30	1E10	0.37	1E-30	2.22172575937645E-12	9.41833883050167E-02	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
224	2.3E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
225	2.3E-12	1E10	1E10	1E-30	1.61729904027071E-10	1E10	1E-30	1E10	0.37	1E-30	2.22172575937645E-12	9.41833883050167E-02	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
226	2.3E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
227	2.3E-12	1E10	1E10	1E-30	1.61729904027071E-10	1E10	1E-30	1E10	0.37	1E-30	2.22172575937645E-12	9.41833883050167E-02	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
228	2.3E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
229	2.3E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
230	2.3E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
231	2.3E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
232	2.3E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
233	2.3E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
234	2.4E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
235	2.4E-12	1E10	1E10	1E-30	1.61729904027071E-10	1E10	1E-30	1E10	0.37	1E-30	2.22172575937645E-12	9.41833883050167E-02	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
236	2.4E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
237	2.4E-12	1E10	1E10	1E-30	1.61729904027071E-10	1E10	1E-30	1E10	0.37	1E-30	2.22172575937645E-12	9.41833883050167E-02	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
238	2.4E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
239	2.4E-12	1E10	1E10	1E-30	1.61729904027071E-10	1E10	1E-30	1E10	0.37	1E-30	2.22172575937645E-12	9.41833883050167E-02	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
240	2.4E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
241	2.4E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
242	2.4E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
243	2.4E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
244	2.4E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
245	2.4E-12	1E10	1E10	1E-30	1.63072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
246	2.5E-12	1E10	1E10	1E-30	1.61072752096212E-10	1E10	1E-30	1E10	0.219464239364307	1E-30	6.95053178516166E-12	0.317847112254412	1E-30	1.95970711700126E-11	0.122872196763574	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
247	2.5E-12	1E10	1E10	1E-30	1.61729904027071E-10	1E10	1E-30	1E10	0.37	1E-30	2.22172575937645E-12	9.41833883050167E-02	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
