BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
280	4.8E-12	1E10	1E10	1E-30	1.90245638491415E-10	1E10	1E-30	1E10	8.35008630219158E-02	3.00860452139531E-11	6.3434163802275E-12	0.669155838471285	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
281	4.9E-12	1E10	1E10	1E-30	2.56289796422934E-10	1E10	1E-30	1E10	0.095	1E-30	1.21654356501601E-11	0.781135651851156	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
282	4.9E-12	1E10	1E10	1E-30	2.56289796422934E-10	1E10	1E-30	1E10	0.095	1E-30	1.21654356501601E-11	0.781135651851156	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
283	4.9E-12	1E10	1E10	1E-30	2.56289796422934E-10	1E10	1E-30	1E10	0.095	1E-30	1.21654356501601E-11	0.781135651851156	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
284	4.9E-12	1E10	1E10	1E-30	1.89102103168277E-10	1E10	1E-30	1E10	8.27043763095755E-02	3.15140802631866E-11	5.78267807513016E-12	0.515517389448963	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
285	4.9E-12	1E10	1E10	1E-30	1.89102103168277E-10	1E10	1E-30	1E10	8.27043763095755E-02	3.15140802631866E-11	5.78267807513016E-12	0.515517389448963	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
286	4.9E-12	1E10	1E10	1E-30	1.89102103168277E-10	1E10	1E-30	1E10	8.27043763095755E-02	3.15140802631866E-11	5.78267807513016E-12	0.515517389448963	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
287	5E-12	1E10	1E10	1E-30	2.1547668510254E-10	1E10	1E-30	1E10	0.095	4.04781562764694E-11	7.67662395898654E-12	0.500545837224541	8.42126628415092E-12	3.20322031973035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
288	5E-12	1E10	1E10	1E-30	2.1547668510254E-10	1E10	1E-30	1E10	0.095	4.04781562764694E-11	7.67662395898654E-12	0.500545837224541	8.42126628415092E-12	3.20322031973035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
289	5E-12	1E10	1E10	1E-30	2.1547668510254E-10	1E10	1E-30	1E10	0.095	4.04781562764694E-11	7.67662395898654E-12	0.500545837224541	8.42126628415092E-12	3.20322031973035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
290	5E-12	1E10	1E10	1E-30	1.87483593782727E-10	1E10	1E-30	1E10	8.03536443319722E-02	1.57270827742346E-11	5.6107492789243E-12	0.323736034590917	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
291	5E-12	1E10	1E10	1E-30	1.87483593782727E-10	1E10	1E-30	1E10	8.03536443319722E-02	1.57270827742346E-11	5.6107492789243E-12	0.323736034590917	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
292	5E-12	1E10	1E10	1E-30	1.87483593782727E-10	1E10	1E-30	1E10	8.03536443319722E-02	1.57270827742346E-11	5.6107492789243E-12	0.323736034590917	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
293	5.1E-12	1E10	1E10	1E-30	2.1547668510254E-10	1E10	1E-30	1E10	0.095	4.04781562764694E-11	7.67662395898654E-12	0.500545837224541	8.42126628415092E-12	3.20322031973035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
294	5.1E-12	1E10	1E10	1E-30	2.1547668510254E-10	1E10	1E-30	1E10	0.095	4.04781562764694E-11	7.67662395898654E-12	0.500545837224541	8.42126628415092E-12	3.20322031973035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
295	5.1E-12	1E10	1E10	1E-30	2.1547668510254E-10	1E10	1E-30	1E10	0.095	4.04781562764694E-11	7.67662395898654E-12	0.500545837224541	8.42126628415092E-12	3.20322031973035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
296	5.1E-12	1E10	1E10	1E-30	2.1547668510254E-10	1E10	1E-30	1E10	0.095	4.04781562764694E-11	7.67662395898654E-12	0.500545837224541	8.42126628415092E-12	3.20322031973035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
297	5.2E-12	1E10	1E10	1E-30	2.1547668510254E-10	1E10	1E-30	1E10	0.095	4.04781562764694E-11	7.67662395898654E-12	0.500545837224541	8.42126628415092E-12	3.20322031973035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
298	5.2E-12	1E10	1E10	1E-30	2.1547668510254E-10	1E10	1E-30	1E10	0.095	4.04781562764694E-11	7.67662395898654E-12	0.500545837224541	8.42126628415092E-12	3.20322031973035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
299	5.2E-12	1E10	1E10	1E-30	2.1547668510254E-10	1E10	1E-30	1E10	0.095	4.04781562764694E-11	7.67662395898654E-12	0.500545837224541	8.42126628415092E-12	3.20322031973035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
300	5.2E-12	1E10	1E10	1E-30	2.1547668510254E-10	1E10	1E-30	1E10	0.095	4.04781562764694E-11	7.67662395898654E-12	0.500545837224541	8.42126628415092E-12	3.20322031973035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
301	5.3E-12	1E10	1E10	1E-30	1.8299559512586E-10	1E10	1E-30	1E10	0.09	1E-30	9.1211110460666E-12	0.381017369626614	2.47526833423801E-10	1.4166510255511E-12	0.212054827492748	2.77170960061703E-12	5.98086041253722E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
302	5.3E-12	1E10	1E10	1E-30	1.8299559512586E-10	1E10	1E-30	1E10	0.09	1E-30	9.1211110460666E-12	0.381017369626614	2.47526833423801E-10	1.4166510255511E-12	0.212054827492748	2.77170960061703E-12	5.98086041253722E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
303	5.3E-12	1E10	1E10	1E-30	1.8299559512586E-10	1E10	1E-30	1E10	0.09	1E-30	9.1211110460666E-12	0.381017369626614	2.47526833423801E-10	1.4166510255511E-12	0.212054827492748	2.77170960061703E-12	5.98086041253722E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
304	5.3E-12	1E10	1E10	1E-30	1.8299559512586E-10	1E10	1E-30	1E10	0.09	1E-30	9.1211110460666E-12	0.381017369626614	2.47526833423801E-10	1.4166510255511E-12	0.212054827492748	2.77170960061703E-12	5.98086041253722E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
305	5.4E-12	1E10	1E10	1E-30	1.8299559512586E-10	1E10	1E-30	1E10	0.09	1E-30	9.1211110460666E-12	0.381017369626614	2.47526833423801E-10	1.4166510255511E-12	0.212054827492748	2.77170960061703E-12	5.98086041253722E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
306	5.4E-12	1E10	1E10	1E-30	1.8299559512586E-10	1E10	1E-30	1E10	0.09	1E-30	9.1211110460666E-12	0.381017369626614	2.47526833423801E-10	1.4166510255511E-12	0.212054827492748	2.77170960061703E-12	5.98086041253722E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
307	5.4E-12	1E10	1E10	1E-30	1.8299559512586E-10	1E10	1E-30	1E10	0.09	1E-30	9.1211110460666E-12	0.381017369626614	2.47526833423801E-10	1.4166510255511E-12	0.212054827492748	2.77170960061703E-12	5.98086041253722E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
308	5.4E-12	1E10	1E10	1E-30	1.8299559512586E-10	1E10	1E-30	1E10	0.09	1E-30	9.1211110460666E-12	0.381017369626614	2.47526833423801E-10	1.4166510255511E-12	0.212054827492748	2.77170960061703E-12	5.98086041253722E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
309	5.5E-12	1E10	1E10	1E-30	1.8299559512586E-10	1E10	1E-30	1E10	0.09	1E-30	9.1211110460666E-12	0.381017369626614	2.47526833423801E-10	1.4166510255511E-12	0.212054827492748	2.77170960061703E-12	5.98086041253722E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
310	5.5E-12	1E10	1E10	1E-30	1.8299559512586E-10	1E10	1E-30	1E10	0.09	1E-30	9.1211110460666E-12	0.381017369626614	2.47526833423801E-10	1.4166510255511E-12	0.212054827492748	2.77170960061703E-12	5.98086041253722E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
311	5.5E-12	1E10	1E10	1E-30	1.8299559512586E-10	1E10	1E-30	1E10	0.09	1E-30	9.1211110460666E-12	0.381017369626614	2.47526833423801E-10	1.4166510255511E-12	0.212054827492748	2.77170960061703E-12	5.98086041253722E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
312	5.5E-12	1E10	1E10	1E-30	1.8299559512586E-10	1E10	1E-30	1E10	0.09	1E-30	9.1211110460666E-12	0.381017369626614	2.47526833423801E-10	1.4166510255511E-12	0.212054827492748	2.77170960061703E-12	5.98086041253722E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
313	5.6E-12	1E10	1E10	1E-30	2.2667555193041E-10	1E10	1E-30	1E10	7.03768672383719E-02	1E-30	7.19139946671739E-12	0.337802027117579	2.0306203426775E-11	1.51934791341635E-11	1E5	5.58651514399943E-12	7.13474186240813E-12	0.520155032727002	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
314	5.6E-12	1E10	1E10	1E-30	2.2667555193041E-10	1E10	1E-30	1E10	7.03768672383719E-02	1E-30	7.19139946671739E-12	0.337802027117579	2.0306203426775E-11	1.51934791341635E-11	1E5	5.58651514399943E-12	7.13474186240813E-12	0.520155032727002	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
315	5.6E-12	1E10	1E10	1E-30	2.2667555193041E-10	1E10	1E-30	1E10	7.03768672383719E-02	1E-30	7.19139946671739E-12	0.337802027117579	2.0306203426775E-11	1.51934791341635E-11	1E5	5.58651514399943E-12	7.13474186240813E-12	0.520155032727002	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
316	5.6E-12	1E10	1E10	1E-30	2.2667555193041E-10	1E10	1E-30	1E10	7.03768672383719E-02	1E-30	7.19139946671739E-12	0.337802027117579	2.0306203426775E-11	1.51934791341635E-11	1E5	5.58651514399943E-12	7.13474186240813E-12	0.520155032727002	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
317	5.7E-12	1E10	1E10	1E-30	2.2667555193041E-10	1E10	1E-30	1E10	7.03768672383719E-02	1E-30	7.19139946671739E-12	0.337802027117579	2.0306203426775E-11	1.51934791341635E-11	1E5	5.58651514399943E-12	7.13474186240813E-12	0.520155032727002	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
318	5.7E-12	1E10	1E10	1E-30	2.2667555193041E-10	1E10	1E-30	1E10	7.03768672383719E-02	1E-30	7.19139946671739E-12	0.337802027117579	2.0306203426775E-11	1.51934791341635E-11	1E5	5.58651514399943E-12	7.13474186240813E-12	0.520155032727002	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
319	5.7E-12	1E10	1E10	1E-30	2.2667555193041E-10	1E10	1E-30	1E10	7.03768672383719E-02	1E-30	7.19139946671739E-12	0.337802027117579	2.0306203426775E-11	1.51934791341635E-11	1E5	5.58651514399943E-12	7.13474186240813E-12	0.520155032727002	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
320	5.7E-12	1E10	1E10	1E-30	2.2667555193041E-10	1E10	1E-30	1E10	7.03768672383719E-02	1E-30	7.19139946671739E-12	0.337802027117579	2.0306203426775E-11	1.51934791341635E-11	1E5	5.58651514399943E-12	7.13474186240813E-12	0.520155032727002	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
321	5.8E-12	1E10	1E10	1E-30	2.2667555193041E-10	1E10	1E-30	1E10	7.03768672383719E-02	1E-30	7.19139946671739E-12	0.337802027117579	2.0306203426775E-11	1.51934791341635E-11	1E5	5.58651514399943E-12	7.13474186240813E-12	0.520155032727002	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
322	5.8E-12	1E10	1E10	1E-30	2.2667555193041E-10	1E10	1E-30	1E10	7.03768672383719E-02	1E-30	7.19139946671739E-12	0.337802027117579	2.0306203426775E-11	1.51934791341635E-11	1E5	5.58651514399943E-12	7.13474186240813E-12	0.520155032727002	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
323	5.8E-12	1E10	1E10	1E-30	2.2667555193041E-10	1E10	1E-30	1E10	7.03768672383719E-02	1E-30	7.19139946671739E-12	0.337802027117579	2.0306203426775E-11	1.51934791341635E-11	1E5	5.58651514399943E-12	7.13474186240813E-12	0.520155032727002	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
324	5.8E-12	1E10	1E10	1E-30	2.2667555193041E-10	1E10	1E-30	1E10	7.03768672383719E-02	1E-30	7.19139946671739E-12	0.337802027117579	2.0306203426775E-11	1.51934791341635E-11	1E5	5.58651514399943E-12	7.13474186240813E-12	0.520155032727002	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
