BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
316	5.5E-12	1E10	1E10	1E-30	1.64744854366494E-10	1E10	1E-30	1E10	0.131900915079217	1E-30	6.67761522740398E-12	0.448972959064321	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
317	5.5E-12	1E10	1E10	1E-30	1.64744854366494E-10	1E10	1E-30	1E10	0.131900915079217	1E-30	6.67761522740398E-12	0.448972959064321	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
318	5.5E-12	1E10	1E10	1E-30	1.64744854366494E-10	1E10	1E-30	1E10	0.131900915079217	1E-30	6.67761522740398E-12	0.448972959064321	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
319	5.6E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
320	5.6E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
321	5.6E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
322	5.6E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
323	5.6E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
324	5.6E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
325	5.6E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
326	5.6E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
327	5.7E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
328	5.7E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
329	5.7E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
330	5.7E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
331	5.7E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
332	5.7E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
333	5.7E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
334	5.7E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
335	5.8E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
336	5.8E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
337	5.8E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
338	5.8E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
339	5.8E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
340	5.8E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
341	5.8E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
342	5.8E-12	1E10	1E10	1E-30	1.69044377587055E-10	1E10	1E-30	1E10	0.11907107601914	1E-30	5.88314105739887E-12	0.217374229421624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
343	5.9E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
344	5.9E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
345	5.9E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
346	5.9E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
347	5.9E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
348	5.9E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
349	5.9E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
350	5.9E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
351	6E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
352	6E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
353	6E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
354	6E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
355	6E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
356	6E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
357	6E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
358	6E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
359	6.1E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
360	6.1E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
361	6.1E-12	1E10	1E10	1E-30	1.0163110870146E-10	1E10	1E-30	1E10	0.122	1E-30	5.40137864482589E-12	0.10397434808684	2.90155277927482E-10	1.20829210292692E-12	0.26173677060271	3.38505241938793E-12	5.82739816887656E-11	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
