BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
427	6.6E-12	1E10	1E10	1E-30	8.75831881310369E-11	1E10	1E-30	1E10	0.2	1E-30	1.2705862964276E-11	0.260638086701029	3.56025294151915E-11	1.06386906487191E-11	1.07361296260648	7.03465888615853E-13	1.50242106091706E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
428	6.6E-12	1E10	1E10	1E-30	8.75831881310369E-11	1E10	1E-30	1E10	0.2	1E-30	1.2705862964276E-11	0.260638086701029	3.56025294151915E-11	1.06386906487191E-11	1.07361296260648	7.03465888615853E-13	1.50242106091706E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
429	6.6E-12	1E10	1E10	1E-30	8.75831881310369E-11	1E10	1E-30	1E10	0.2	1E-30	1.2705862964276E-11	0.260638086701029	3.56025294151915E-11	1.06386906487191E-11	1.07361296260648	7.03465888615853E-13	1.50242106091706E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
430	6.6E-12	1E10	1E10	1E-30	8.75831881310369E-11	1E10	1E-30	1E10	0.2	1E-30	1.2705862964276E-11	0.260638086701029	3.56025294151915E-11	1.06386906487191E-11	1.07361296260648	7.03465888615853E-13	1.50242106091706E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
431	6.6E-12	1E10	1E10	1E-30	8.75831881310369E-11	1E10	1E-30	1E10	0.2	1E-30	1.2705862964276E-11	0.260638086701029	3.56025294151915E-11	1.06386906487191E-11	1.07361296260648	7.03465888615853E-13	1.50242106091706E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
432	6.7E-12	1E10	1E10	1E-30	8.75831881310369E-11	1E10	1E-30	1E10	0.2	1E-30	1.2705862964276E-11	0.260638086701029	3.56025294151915E-11	1.06386906487191E-11	1.07361296260648	7.03465888615853E-13	1.50242106091706E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
433	6.7E-12	1E10	1E10	1E-30	8.75831881310369E-11	1E10	1E-30	1E10	0.2	1E-30	1.2705862964276E-11	0.260638086701029	3.56025294151915E-11	1.06386906487191E-11	1.07361296260648	7.03465888615853E-13	1.50242106091706E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
434	6.7E-12	1E10	1E10	1E-30	8.75831881310369E-11	1E10	1E-30	1E10	0.2	1E-30	1.2705862964276E-11	0.260638086701029	3.56025294151915E-11	1.06386906487191E-11	1.07361296260648	7.03465888615853E-13	1.50242106091706E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
435	6.7E-12	1E10	1E10	1E-30	8.75831881310369E-11	1E10	1E-30	1E10	0.2	1E-30	1.2705862964276E-11	0.260638086701029	3.56025294151915E-11	1.06386906487191E-11	1.07361296260648	7.03465888615853E-13	1.50242106091706E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
436	6.7E-12	1E10	1E10	1E-30	8.75831881310369E-11	1E10	1E-30	1E10	0.2	1E-30	1.2705862964276E-11	0.260638086701029	3.56025294151915E-11	1.06386906487191E-11	1.07361296260648	7.03465888615853E-13	1.50242106091706E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
437	6.7E-12	1E10	1E10	1E-30	8.75831881310369E-11	1E10	1E-30	1E10	0.2	1E-30	1.2705862964276E-11	0.260638086701029	3.56025294151915E-11	1.06386906487191E-11	1.07361296260648	7.03465888615853E-13	1.50242106091706E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
438	6.7E-12	1E10	1E10	1E-30	8.75831881310369E-11	1E10	1E-30	1E10	0.2	1E-30	1.2705862964276E-11	0.260638086701029	3.56025294151915E-11	1.06386906487191E-11	1.07361296260648	7.03465888615853E-13	1.50242106091706E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
439	6.7E-12	1E10	1E10	1E-30	8.75831881310369E-11	1E10	1E-30	1E10	0.2	1E-30	1.2705862964276E-11	0.260638086701029	3.56025294151915E-11	1.06386906487191E-11	1.07361296260648	7.03465888615853E-13	1.50242106091706E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
440	6.8E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
441	6.8E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
442	6.8E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
443	6.8E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
444	6.8E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
445	6.8E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
446	6.8E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
447	6.8E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
448	6.8E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
449	6.8E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
450	6.9E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
451	6.9E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
452	6.9E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
453	6.9E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
454	6.9E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
455	6.9E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
456	6.9E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
457	6.9E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
458	7E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
459	7E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
460	7E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
461	7E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
462	7E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
463	7E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
464	7E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
465	7E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
466	7E-12	1E10	1E10	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
467	7.1E-12	1E10	1E10	1E-30	1.51982877551148E-10	1E10	1E-30	1E10	0.195	1E-30	1.40811201186036E-11	0.232394720178439	3.57284666705838E-11	9.57463744877716E-12	0.813701059313789	1.38794542301438E-12	8.68394978685035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
468	7.1E-12	1E10	1E10	1E-30	1.51982877551148E-10	1E10	1E-30	1E10	0.195	1E-30	1.40811201186036E-11	0.232394720178439	3.57284666705838E-11	9.57463744877716E-12	0.813701059313789	1.38794542301438E-12	8.68394978685035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
469	7.1E-12	1E10	1E10	1E-30	1.51982877551148E-10	1E10	1E-30	1E10	0.195	1E-30	1.40811201186036E-11	0.232394720178439	3.57284666705838E-11	9.57463744877716E-12	0.813701059313789	1.38794542301438E-12	8.68394978685035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
470	7.1E-12	1E10	1E10	1E-30	1.51982877551148E-10	1E10	1E-30	1E10	0.195	1E-30	1.40811201186036E-11	0.232394720178439	3.57284666705838E-11	9.57463744877716E-12	0.813701059313789	1.38794542301438E-12	8.68394978685035E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
